CUSTOMER_SK,TOTAL_REVENUE,TOTAL_ITEMS,DISTINCT_ITEMS,TIMES_VISITED,MOST_RECENT_VISIT,AVG_SPENT_PER_VISIT
20941714,864.62986,223,133,17,3/25/15,50.86058
22203497,863.56987,254,131,13,3/25/15,66.42845154
27735461,863.46988,222,105,26,3/24/15,33.21038
36764029,863.22987,305,156,24,3/2/15,35.96791125
41523039,862.26991,243,132,18,3/22/15,47.90388389
22963514,862.23991,232,156,6,3/21/15,143.7066517
36326710,862.12985,282,138,50,3/24/15,17.242597
22825562,862.05974,254,98,5,3/14/15,172.411948
23453676,861.64995,237,156,17,3/24/15,50.68529118
40030254,859.62988,248,148,25,3/21/15,34.3851952
37716286,859.47987,245,145,18,3/22/15,47.74888167
20693732,859.22981,210,154,18,3/25/15,47.73498944
39813133,858.98978,237,122,25,3/23/15,34.3595912
37470725,858.14996,256,108,28,3/24/15,30.64821286
22190882,857.69989,232,158,21,3/20/15,40.8428519
22211088,857.61988,243,145,21,3/21/15,40.8390419
20704191,857.27982,218,125,17,3/24/15,50.42822471
21632902,856.2998,309,167,18,3/21/15,47.57221111
21164109,856.21993,273,162,25,3/23/15,34.2487972
21616365,856.14984,179,122,8,3/17/15,107.01873
21439764,856.10986,223,121,14,3/24/15,61.15070429
21429411,855.73995,285,180,13,3/24/15,65.82615
29383899,854.57986,230,134,12,3/20/15,71.21498833
40052237,854.49994,341,173,17,3/24/15,50.26470235
52860490,854.38984,237,156,13,3/17/15,65.72229538
37716320,853.99987,262,202,48,3/25/15,17.79166396
22589321,853.51997,257,178,14,3/8/15,60.96571214
37380350,853.38994,325,103,25,3/25/15,34.1355976
20836591,853.34994,252,134,59,3/25/15,14.46355831
36158145,853.12987,234,171,37,3/20/15,23.05756405
22249600,852.47985,230,117,4,3/20/15,213.1199625
39632466,852.04983,283,159,27,3/23/15,31.55740111
36332883,852.00988,260,189,34,3/24/15,25.05911412
21560361,851.85985,303,155,13,3/9/15,65.52768077
21386069,851.26988,280,187,11,3/22/15,77.38817091
21237351,850.93998,302,91,14,3/22/15,60.78142714
40106065,849.98996,311,167,51,3/25/15,16.6664698
23832329,849.79984,227,151,6,3/20/15,141.6333067
22514353,848.85994,241,166,9,3/20/15,94.31777111
22284290,848.74989,243,155,15,3/21/15,56.583326
42465023,848.29992,242,150,8,3/24/15,106.03749
40156527,848.07994,241,149,29,3/24/15,29.24413586
23811677,847.58989,336,189,42,3/25/15,20.18071167
37385901,847.26992,240,177,17,3/16/15,49.83940706
34428961,847.12991,233,157,7,3/25/15,121.0185586
39431450,846.47992,245,155,17,3/9/15,49.79293647
39816269,845.99988,224,165,20,3/20/15,42.299994
22249622,845.77985,344,102,19,3/21/15,44.51472895
22220241,844.70985,416,56,13,3/19/15,64.97768077
37057376,844.17993,239,138,15,3/10/15,56.278662
21383050,843.13993,272,201,18,3/24/15,46.84110722
36350840,842.76981,193,108,10,3/25/15,84.276981
38863807,842.39959,198,67,14,3/9/15,60.17139929
22750442,841.83991,230,96,20,3/21/15,42.0919955
25483192,841.10992,260,166,21,3/25/15,40.05285333
20937127,840.00984,208,132,11,3/11/15,76.36453091
36839228,839.36992,262,188,11,3/23/15,76.30635636
22345998,838.92992,260,144,20,3/21/15,41.946496
21258150,838.41999,292,150,45,3/24/15,18.63155533
23708360,838.13997,277,174,33,3/25/15,25.39818091
39745762,837.97989,291,176,35,3/25/15,23.94228257
25950634,837.73991,264,146,35,3/25/15,23.935426
22203494,837.69994,266,171,51,3/25/15,16.42548902
34935923,837.45998,333,174,47,3/24/15,17.81829745
23273198,837.03986,235,144,5,3/17/15,167.407972
39360955,836.86998,221,162,36,3/25/15,23.24638833
21139461,836.69982,218,166,8,3/21/15,104.5874775
22622565,836.38993,271,174,20,3/23/15,41.8194965
34933195,835.56994,292,149,30,3/25/15,27.85233133
23739048,834.96995,231,91,15,3/21/15,55.66466333
22829063,834.70984,218,107,22,3/2/15,37.94135636
22520151,834.43981,229,119,18,3/21/15,46.35776722
22210509,834.42989,230,142,17,3/22/15,49.08411118
52202571,833.16993,230,159,12,3/17/15,69.4308275
39359287,832.62986,196,125,15,3/19/15,55.50865733
39022874,832.44999,271,164,32,3/25/15,26.01406219
34482637,830.99987,251,154,34,3/25/15,24.44117265
37359080,830.84991,234,145,32,3/25/15,25.96405969
52160560,830.36994,243,168,13,3/19/15,63.87461077
21013666,829.62986,232,140,13,3/24/15,63.81768154
24034556,829.56986,196,92,29,3/23/15,28.60585724
22131012,829.48984,235,98,28,3/21/15,29.62463714
40234826,828.94985,250,123,13,3/24/15,63.76537308
21454620,828.93992,263,144,17,3/20/15,48.76117176
21703197,828.32983,194,116,19,3/24/15,43.59630684
31753513,827.59992,284,144,19,3/24/15,43.55789053
22210440,826.60985,249,115,33,3/25/15,25.04878333
40183152,826.24986,239,127,23,3/25/15,35.92390696
22115349,825.51994,248,147,13,3/21/15,63.50153385
36156018,825.44994,259,180,34,2/23/15,24.27793941
20718964,824.76992,246,173,13,3/14/15,63.44384
53112038,823.96992,218,148,40,3/25/15,20.599248
22228402,823.96984,212,167,22,3/25/15,37.45317455
21250821,822.83991,323,218,38,3/23/15,21.65368184
21163601,822.16987,232,160,19,3/25/15,43.27209842
40012578,821.46997,241,153,14,3/12/15,58.67642643
39142798,820.42997,266,171,24,3/24/15,34.18458208
22153278,820.39983,207,137,18,3/21/15,45.57776833
40148231,819.87995,248,153,9,3/25/15,91.09777222
37620110,818.32987,247,135,22,3/25/15,37.19681227
37633349,818.08991,213,140,57,3/25/15,14.35245456
52620704,817.88974,196,114,15,3/23/15,54.52598267
22607144,817.18,340,220,29,3/24/15,28.17862069
40045989,816.95992,238,159,24,3/22/15,34.03999667
20727309,816.18986,221,101,47,3/25/15,17.3657417
22390330,816.11999,325,169,19,3/24/15,42.95368368
22211005,816.01991,296,128,16,3/21/15,51.00124438
23454486,815.89983,214,120,12,3/22/15,67.9916525
21155974,815.36984,205,163,9,3/13/15,90.59664889
22618961,815.17988,210,151,41,3/24/15,19.8824361
37358156,814.30996,293,162,41,3/25/15,19.86121854
22573816,814.29992,209,160,8,3/23/15,101.78749
39353981,814.26995,238,125,11,3/23/15,74.02454091
22396069,813.95996,316,113,19,3/21/15,42.83999789
36757604,813.52994,247,134,21,3/22/15,38.73952095
22387685,813.27987,232,153,16,3/22/15,50.82999188
21476275,813.23988,214,144,10,3/25/15,81.323988
22607122,813.12994,252,142,29,3/24/15,28.03896345
30034299,812.44985,219,103,18,3/25/15,45.13610278
21254340,811.01984,200,125,14,3/22/15,57.92998857
20697881,810.95995,221,170,4,2/7/15,202.7399875
25036732,809.82988,251,146,24,3/24/15,33.74291167
22253280,809.82988,288,155,13,3/25/15,62.29460615
39455557,809.5699,258,139,11,3/17/15,73.59726364
40098010,809.51989,308,146,9,3/17/15,89.94665444
39435038,808.37998,245,159,37,3/24/15,21.84810757
36032071,807.83994,247,191,34,3/23/15,23.75999824
40249604,807.5199,220,145,8,3/14/15,100.9399875
37121546,807.44988,214,151,33,3/22/15,24.46817818
20741785,806.96982,345,125,21,3/22/15,38.42713429
21633684,806.75993,247,130,15,3/21/15,53.78399533
22153270,806.58999,281,164,33,3/25/15,24.44212091
22826140,806.26995,272,151,16,3/14/15,50.39187188
20797994,805.79994,264,138,34,3/24/15,23.69999824
23696925,805.71987,210,95,21,3/21/15,38.36761286
22210460,805.65988,230,144,12,3/21/15,67.13832333
27949936,805.40974,307,146,62,3/22/15,12.99047968
34422111,805.18984,190,115,15,3/25/15,53.67932267
21611823,804.76985,243,134,4,3/2/15,201.1924625
21577357,804.56996,251,152,15,3/22/15,53.63799733
22210456,803.52985,264,83,23,3/23/15,34.93608043
22528485,803.21976,218,126,21,3/21/15,38.24856
36034506,803.19991,246,173,11,3/24/15,73.01817364
40248194,802.98985,199,138,13,3/24/15,61.76845
37052584,802.91979,179,116,20,3/23/15,40.1459895
22206048,802.35977,203,107,9,3/13/15,89.15108556
22211064,802.34987,342,152,19,3/20/15,42.22894053
39812421,802.18985,265,141,10,3/20/15,80.218985
41540875,802.07998,268,186,20,3/23/15,40.103999
20880019,801.44988,224,120,11,3/14/15,72.85908
21164018,801.36993,248,159,11,3/20/15,72.85181182
52348660,801.33983,212,118,6,3/20/15,133.5566383
22249621,800.83988,294,185,14,3/22/15,57.20284857
21174799,800.64991,213,102,13,3/21/15,61.58845462
21471635,800.30993,227,159,9,3/13/15,88.92332556
37153843,800.28996,241,113,23,3/22/15,34.79521565
21619790,800.16993,302,157,11,3/24/15,72.74272091
21257182,799.46992,224,144,11,3/21/15,72.67908364
51077101,799.08993,214,141,14,3/25/15,57.07785214
51278235,798.94989,262,152,16,3/24/15,49.93436813
22826101,796.47982,282,81,52,3/24/15,15.31691962
23467512,796.1498,250,127,17,3/25/15,46.83234118
53581004,795.10983,198,137,15,3/25/15,53.007322
21274798,794.37992,231,128,9,3/23/15,88.26443556
21632552,794.22981,193,125,12,3/14/15,66.1858175
21622028,794.09996,264,162,13,3/25/15,61.08461231
22211090,794.08989,242,137,19,3/21/15,41.79420474
21326508,793.57984,197,146,15,2/27/15,52.90532267
21472593,793.17993,308,204,17,3/25/15,46.65764294
37148385,792.76985,237,147,9,3/17/15,88.08553889
23608623,792.67983,217,119,18,3/2/15,44.03776833
35108797,792.45994,277,157,43,3/24/15,18.42930093
21625266,791.55982,176,100,6,3/25/15,131.9266367
20690613,791.4799,219,137,14,3/22/15,56.53427857
39938619,790.95997,290,181,33,3/25/15,23.96848394
36853101,790.80985,223,98,34,3/24/15,23.25911324
24872216,790.42994,215,117,37,3/22/15,21.36297135
52088679,789.96997,239,161,24,3/25/15,32.91541542
52747664,789.40961,211,90,22,3/19/15,35.882255
53466817,788.99978,194,136,9,2/20/15,87.66664222
23269417,788.92994,368,199,23,3/22/15,34.30130174
50244084,787.87997,250,178,35,3/25/15,22.51085629
25759968,787.7399,249,175,12,3/22/15,65.64499167
22442543,787.63984,223,101,12,3/22/15,65.63665333
21332315,787.32991,203,122,17,3/23/15,46.31352412
37445686,787.28981,194,85,31,3/2/15,25.39644548
22345647,787.15985,295,164,33,3/25/15,23.85332879
23271692,787.07997,272,193,26,3/21/15,30.27230654
34335329,787.01982,204,143,22,3/21/15,35.77362818
53015828,786.85991,194,134,15,3/24/15,52.45732733
21153001,786.81981,230,113,13,3/22/15,60.52460077
39324954,786.50994,288,157,19,3/19/15,41.39526
21247024,785.93994,247,159,30,3/24/15,26.197998
34310342,785.24994,312,176,4,2/18/15,196.312485
40160504,784.59996,259,179,11,2/11/15,71.32726909
31817020,784.14992,229,167,7,3/7/15,112.0214171
24411893,783.90991,225,142,17,2/24/15,46.11234765
52874504,783.89997,274,164,12,3/17/15,65.3249975
21620482,783.69981,180,123,14,3/21/15,55.97855786
22981918,783.1999,235,121,8,3/16/15,97.8999875
21688101,783.05991,207,105,24,3/21/15,32.62749625
51656018,782.5899,188,106,18,3/23/15,43.47721667
34371532,782.57997,306,190,94,3/24/15,8.325318829
33449877,782.11989,179,119,43,3/24/15,18.18883465
26118100,781.89,364,99,89,3/25/15,8.785280898
22432109,781.67999,329,169,48,3/25/15,16.28499979
22340826,781.58976,227,125,23,3/19/15,33.98216348
40042611,781.57989,231,152,12,3/23/15,65.1316575
22520561,781.28985,229,167,10,3/23/15,78.128985
22637726,781.12994,218,93,22,3/23/15,35.50590636
31748609,780.7999,253,151,36,3/25/15,21.68888611
22417067,779.99994,197,141,13,3/4/15,59.99999538
21413016,779.56987,224,143,12,3/14/15,64.96415583
42482052,779.35979,237,82,12,3/24/15,64.94664917
29968751,779.34994,223,123,22,3/22/15,35.42499727
36844697,779.18982,219,135,12,3/8/15,64.932485
40039828,779.10989,236,135,25,3/21/15,31.1643956
25886042,778.49992,226,112,12,3/22/15,64.87499333
21133178,777.36989,236,124,24,3/24/15,32.39041208
39926639,776.95995,255,158,31,3/25/15,25.06322419
26141727,776.89997,265,113,42,3/22/15,18.49761833
22249015,776.85992,242,154,8,3/20/15,97.10749
22319840,776.63994,252,107,20,3/17/15,38.831997
20840539,776.5899,208,157,21,3/20/15,36.98047143
36760862,776.34988,271,158,14,3/20/15,55.45356286
33449941,775.25997,232,138,16,3/22/15,48.45374813
36184375,774.98988,189,127,17,3/16/15,45.58764
40127046,774.96988,200,152,11,3/20/15,70.45180727
37356264,774.74994,273,177,31,3/24/15,24.99193355
40138754,774.64994,243,146,21,3/25/15,36.88809238
21386535,774.18979,209,124,22,3/19/15,35.190445
40178058,773.54995,204,154,22,3/25/15,35.16136136
41514487,773.36993,205,130,32,3/22/15,24.16781031
34443654,773.25995,233,165,9,3/13/15,85.91777222
51092780,772.94994,209,148,19,3/23/15,40.68157579
37474383,772.81989,262,186,32,3/22/15,24.15062156
34451641,771.40994,245,146,22,3/16/15,35.06408818
40043448,771.13996,229,199,21,3/24/15,36.72095048
20661327,770.74992,190,107,12,3/25/15,64.22916
21283931,770.73994,254,146,21,3/21/15,36.7019019
39745007,770.62991,241,138,10,3/23/15,77.062991
21617048,770.31993,300,154,42,3/17/15,18.34095071
21283202,770.31983,203,125,19,3/25/15,40.54314895
22448001,770.25976,253,100,23,3/22/15,33.48955478
23262184,768.71996,227,170,14,3/21/15,54.90856857
25776543,768.49987,215,141,16,3/21/15,48.03124188
21152117,768.42982,244,109,14,3/25/15,54.88784429
21158585,768.29987,215,137,23,3/23/15,33.40434217
36544024,767.58995,236,135,33,3/25/15,23.26030152
42472803,767.46998,271,132,49,3/25/15,15.66265265
23808740,767.09991,153,105,13,3/19/15,59.00768538
36525394,766.9799,219,170,20,3/17/15,38.348995
22211109,766.97985,217,72,11,3/14/15,69.72544091
21624900,766.56984,200,114,34,3/22/15,22.54617176
38862007,765.91982,201,122,5,3/11/15,153.183964
23210960,764.95992,229,140,9,3/23/15,84.99554667
37632885,764.72981,211,112,16,3/11/15,47.79561313
21236299,764.56982,214,109,7,3/23/15,109.22426
20852808,764.3498,172,111,4,3/3/15,191.08745
37122041,764.18986,232,146,19,3/23/15,40.22051895
22462340,763.72996,275,122,25,3/25/15,30.5491984
20784511,763.62993,225,128,24,3/24/15,31.81791375
21156904,763.58989,180,111,22,3/19/15,34.70863136
20673084,763.55986,185,134,14,3/21/15,54.53999
37382782,763.25995,231,164,21,3/20/15,36.3457119
25793946,763.13991,195,127,18,3/21/15,42.39666167
23232618,763.03981,182,98,13,3/9/15,58.69537
39353807,762.96995,202,152,22,3/24/15,34.68045227
22453359,762.61996,286,134,26,3/25/15,29.33153692
21584602,761.43993,238,152,8,3/22/15,95.17999125
21156084,761.37991,224,131,11,3/23/15,69.21635545
28671448,760.95988,189,51,44,3/19/15,17.29454273
22381996,760.81988,239,128,73,3/24/15,10.42219014
23624126,760.51996,208,134,18,3/20/15,42.25110889
22386530,759.73996,270,139,8,3/16/15,94.967495
36022111,759.58996,253,127,14,3/23/15,54.25642571
22153229,759.42989,200,147,16,3/19/15,47.46436813
39752142,759.05995,217,161,19,3/22/15,39.95052368
23835927,758.82995,227,129,12,3/20/15,63.23582917
22211092,757.7699,197,131,16,3/21/15,47.36061875
38877224,757.46994,294,155,17,3/21/15,44.55705529
20771330,757.33993,235,149,22,3/25/15,34.42454227
37134129,757.26992,264,121,16,3/22/15,47.32937
34435516,756.96992,255,154,9,3/13/15,84.10776889
21051112,755.85991,223,99,15,3/22/15,50.39066067
21432126,755.58998,218,110,19,3/21/15,39.76789368
40175686,755.41989,208,129,19,3/24/15,39.75894158
22211038,755.27986,223,140,4,3/25/15,188.819965
22342209,755.17996,247,130,19,3/25/15,39.74631368
21157876,755.02987,236,132,25,3/22/15,30.2011948
51283614,755.00998,232,136,11,3/23/15,68.63727091
36788255,754.57993,212,157,10,3/24/15,75.457993
22210475,754.5599,252,132,34,3/25/15,22.19293824
22300454,754.55983,227,96,15,3/17/15,50.30398867
21633376,753.96995,219,112,25,3/24/15,30.158798
29980429,753.23989,194,140,31,3/24/15,24.29806097
26315529,753.08985,208,107,23,3/14/15,32.74303696
36835800,752.31992,236,166,11,3/3/15,68.39272
37051908,752.19991,186,114,11,3/20/15,68.38181
22153373,752.13989,195,138,12,3/23/15,62.67832417
20881587,751.9799,248,106,22,3/24/15,34.18090455
23748607,751.90987,224,124,23,3/25/15,32.69173348
23627705,751.77992,204,130,23,3/23/15,32.68608348
22163873,750.98988,189,146,16,3/25/15,46.9368675
41184195,750.64986,227,182,11,3/22/15,68.24089636
20913305,750.2399,226,131,14,3/22/15,53.58856429
23276868,749.56997,237,191,9,3/14/15,83.28555222
22609241,749.41975,185,99,22,3/16/15,34.06453409
40183508,748.91997,255,133,19,3/20/15,39.41684053
39749947,748.84988,253,117,15,3/20/15,49.92332533
22305497,748.74994,202,100,21,3/21/15,35.65475905
20852124,748.44993,266,164,13,3/21/15,57.57307154
28531666,748.40991,176,117,30,3/22/15,24.946997
21429945,748.25993,189,128,17,3/24/15,44.01529
37158431,747.44989,207,137,14,3/20/15,53.38927786
35112537,747.31988,176,107,15,3/23/15,49.82132533
21621967,746.76993,241,126,53,3/25/15,14.08999868
21722009,746.29989,199,142,6,2/21/15,124.383315
35112289,746.26991,192,115,17,3/25/15,43.89823
20856135,745.87984,189,93,16,3/21/15,46.61749
21473007,745.00992,212,114,24,3/14/15,31.04208
25044690,744.85995,227,156,15,3/9/15,49.65733
20774847,744.59991,257,164,30,3/21/15,24.819997
29927420,744.4099,183,138,10,3/11/15,74.44099
39453693,744.29993,195,117,19,3/21/15,39.17368053
38972506,743.89991,247,141,33,3/25/15,22.54242152
37164279,743.63993,281,114,21,3/24/15,35.41142524
37709556,743.58996,205,133,32,3/24/15,23.23718625
39628946,742.82992,199,143,16,3/24/15,46.42687
22437213,741.93994,282,166,13,3/17/15,57.07230308
28165397,741.82992,213,130,20,3/24/15,37.091496
28195648,741.82985,156,66,12,3/24/15,61.81915417
22249581,741.37,288,155,9,3/20/15,82.37444444
22253971,741.23996,224,138,13,3/23/15,57.01845846
39819640,741.12994,186,136,12,3/20/15,61.76082833
40028532,740.72987,211,140,6,3/14/15,123.4549783
21592445,740.68991,229,131,26,3/24/15,28.48807346
20851348,740.63995,246,127,12,3/20/15,61.71999583
20820966,740.50993,227,137,13,3/14/15,56.96230231
39921855,739.80992,284,183,48,3/25/15,15.41270667
20875505,739.60993,209,102,17,3/20/15,43.50646647
20869861,739.4599,234,127,26,3/25/15,28.44076538
22524174,739.37993,279,137,35,3/24/15,21.12514086
21157321,738.81993,228,119,22,3/25/15,33.58272409
21620233,738.70992,221,139,14,3/22/15,52.76499429
40104947,738.37968,161,97,16,3/13/15,46.14873
20784255,738.10988,187,132,10,3/14/15,73.810988
22211052,737.9499,252,117,24,3/23/15,30.7479125
22208061,737.13993,215,116,20,3/21/15,36.8569965
21606848,737.05988,184,109,6,3/24/15,122.8433133
37052867,736.99985,179,96,16,3/22/15,46.06249063
25773698,736.7399,239,132,57,3/25/15,12.9252614
51631202,736.39991,206,129,8,3/21/15,92.04998875
22153390,736.26999,250,159,13,3/20/15,56.63615308
20918258,735.35993,204,105,15,3/19/15,49.02399533
42478732,735.10994,213,118,12,3/24/15,61.25916167
22300434,734.99987,239,154,18,3/22/15,40.83332611
30023773,734.83984,203,142,10,3/19/15,73.483984
39563047,734.26994,205,172,15,3/19/15,48.95132933
30038084,734.23988,239,163,31,3/21/15,23.68515742
31900386,734.04991,189,140,4,3/22/15,183.5124775
33221438,733.75994,199,133,13,3/4/15,56.44307231
21159069,733.32991,212,136,17,3/25/15,43.13705353
21566146,733.15986,176,127,23,3/25/15,31.87651565
39934820,733.01987,213,151,20,3/25/15,36.6509935
23743547,732.52991,206,136,28,3/25/15,26.1617825
39348149,732.50996,187,129,19,3/21/15,38.55315579
23860765,732.31993,219,77,45,3/24/15,16.27377622
23596626,732.30994,184,127,10,3/22/15,73.230994
39532963,731.93984,170,120,5,2/9/15,146.387968
23467169,731.61982,156,112,9,3/22/15,81.29109111
22621481,731.15998,238,171,23,3/23/15,31.78956435
35078812,730.23995,214,162,10,3/13/15,73.023995
39730756,730.00991,245,123,82,3/25/15,8.902559878
22203521,729.5999,185,111,9,3/12/15,81.06665556
20864629,729.56996,191,93,15,3/24/15,48.63799733
28883007,729.41997,268,154,37,3/23/15,19.71405324
21602746,729.3899,191,133,6,3/22/15,121.5649833
39824741,729.36982,157,108,13,3/21/15,56.10537077
36790088,728.62996,209,145,9,3/23/15,80.95888444
39326633,727.73991,192,140,14,3/21/15,51.98142214
21159895,727.65994,227,129,28,3/19/15,25.987855
37355522,727.42988,178,142,10,3/25/15,72.742988
20886431,726.76991,181,106,9,3/21/15,80.75221222
38988084,726.68986,199,122,9,3/7/15,80.74331778
21618587,726.63989,203,149,12,3/21/15,60.55332417
36150595,726.29977,152,101,18,3/23/15,40.34998722
21934308,725.11999,219,129,20,3/14/15,36.2559995
21157875,724.91991,208,128,13,3/21/15,55.76307
22130661,724.77983,177,105,16,3/17/15,45.29873938
21969045,724.5199,182,113,7,3/19/15,103.5028429
26255216,723.89985,185,110,7,3/20/15,103.4142643
29923559,723.26993,307,167,16,3/23/15,45.20437063
51900081,723.15995,253,189,26,3/24/15,27.81384423
22352681,723.09982,190,101,16,3/25/15,45.19373875
29376886,722.20987,178,126,18,3/24/15,40.12277056
28180812,721.47998,292,127,20,3/24/15,36.073999
22153163,721.44986,191,66,9,3/24/15,80.16109556
23815378,721.07991,215,152,19,3/25/15,37.95157421
39911772,721.04979,227,93,14,3/7/15,51.50355643
22995838,720.39974,235,69,6,3/6/15,120.0666233
25776178,720.24988,245,126,25,3/24/15,28.8099952
23733254,720.15994,258,183,27,3/23/15,26.67259037
52175838,720.13,253,77,15,3/24/15,48.00866667
21251176,720.03992,185,129,4,3/22/15,180.00998
34441735,719.87996,253,146,30,3/24/15,23.99599867
38976258,718.70985,186,117,15,3/25/15,47.91399
41532360,718.62994,187,128,7,3/24/15,102.66142
23731854,718.23986,195,98,18,3/23/15,39.90221444
21154968,718.21991,286,128,30,3/24/15,23.94066367
22587018,718.19997,220,135,9,3/22/15,79.79999667
25355261,717.95994,214,139,20,3/24/15,35.897997
20771489,717.66988,205,107,6,2/23/15,119.6116467
22159942,717.64989,277,154,13,3/24/15,55.20383769
40347391,717.54997,175,67,10,3/24/15,71.754997
23460543,717.48994,220,160,23,3/23/15,31.19521478
22561103,717.04993,197,115,58,3/25/15,12.36292983
36334223,716.90994,185,125,16,3/25/15,44.80687125
21645228,716.74984,216,123,18,3/17/15,39.81943556
34445358,716.33991,205,148,12,3/23/15,59.6949925
21158972,715.53988,196,136,15,3/14/15,47.70265867
41538570,715.12987,211,147,22,3/20/15,32.50590318
34342730,715.05997,187,122,22,3/23/15,32.50272591
25581329,714.86998,249,132,28,3/20/15,25.53107071
25699907,714.50995,238,182,16,3/22/15,44.65687188
33413046,714.30998,189,53,22,3/23/15,32.46863545
39340390,714.14994,211,137,9,3/22/15,79.34999333
37637946,714.08991,239,94,14,3/24/15,51.00642214
36171710,713.58994,189,119,21,3/14/15,33.98047333
20709011,713.42991,190,138,17,3/11/15,41.96646529
20737159,713.27993,322,159,45,3/23/15,15.85066511
40133888,713.21997,227,150,27,3/24/15,26.41555444
22339773,712.49996,213,102,7,3/13/15,101.7857086
21472923,712.00983,165,87,5,3/11/15,142.401966
37448190,711.71992,224,137,16,3/23/15,44.482495
21156646,711.30992,231,136,13,3/13/15,54.71614769
50243264,710.88995,237,154,42,3/25/15,16.92595119
21641585,710.87993,252,192,20,3/13/15,35.5439965
39010200,710.80992,210,137,9,3/12/15,78.97888
53284972,710.26999,252,144,16,3/22/15,44.39187438
23734317,709.65995,221,122,11,3/22/15,64.51454091
36543819,709.54987,233,107,39,3/25/15,18.19358641
34431129,709.26989,205,127,12,3/24/15,59.10582417
39307788,708.74989,192,124,18,3/14/15,39.37499389
21393895,708.7098,189,107,6,3/14/15,118.1183
20871494,708.42991,209,125,15,3/25/15,47.22866067
22117810,708.40992,214,161,7,3/20/15,101.2014171
20836977,708.34997,207,144,12,3/19/15,59.02916417
38887045,707.92986,293,105,73,3/25/15,9.697669315
22331490,707.6599,176,127,14,2/4/15,50.54713571
20696562,707.40994,185,82,23,3/23/15,30.75695391
36520345,707.36998,203,151,13,3/20/15,54.41307538
52063784,707.1699,260,68,25,3/25/15,28.286796
22919880,707.04996,229,140,15,3/17/15,47.136664
52641888,706.93999,183,104,14,3/21/15,50.49571357
37714703,706.53996,273,166,20,3/24/15,35.326998
39460896,706.35994,204,136,7,3/22/15,100.9085629
21236385,704.45989,215,135,10,3/14/15,70.445989
21048292,704.45977,179,77,25,3/24/15,28.1783908
22494734,704.15981,260,98,9,3/3/15,78.23997889
21568828,704.12988,212,98,17,3/23/15,41.41940471
23619312,703.95993,221,140,15,3/21/15,46.930662
20784474,703.84989,229,124,15,3/14/15,46.923326
37355772,703.18991,176,124,15,3/25/15,46.87932733
20784430,702.9699,179,124,16,3/8/15,43.93561875
21970610,702.95983,216,73,7,3/3/15,100.4228329
21728763,702.43999,169,96,17,3/21/15,41.31999941
21619622,702.31993,229,119,4,2/27/15,175.5799825
22259081,702.15995,244,167,23,3/13/15,30.52869348
23748410,702.08993,213,130,15,3/21/15,46.80599533
20678753,701.99996,210,112,10,3/24/15,70.199996
30179402,701.76993,186,130,10,3/21/15,70.176993
34428209,701.59999,212,109,85,3/25/15,8.254117529
31716655,701.28,234,98,37,3/21/15,18.95351351
34394653,701.06995,163,95,26,3/24/15,26.96422885
39909648,701.05993,220,143,5,3/14/15,140.211986
20665250,700.77992,243,148,21,3/10/15,33.37047238
22587552,700.68986,205,122,10,3/23/15,70.068986
37388532,700.39996,251,160,14,3/21/15,50.02856857
21631897,700.34989,191,120,5,3/22/15,140.069978
23748583,700.18994,235,139,6,3/24/15,116.6983233
23727443,699.80998,204,113,16,3/19/15,43.73812375
23721754,699.7799,189,129,28,3/19/15,24.99213929
21152779,699.57989,233,111,35,3/25/15,19.98799686
21703169,699.56984,195,136,18,3/19/15,38.86499111
40162542,699.51989,231,136,45,3/24/15,15.54488644
39451232,699.34988,177,115,9,3/20/15,77.70554222
51831873,698.82988,210,105,58,3/25/15,12.04879103
22295665,698.43996,237,123,18,3/25/15,38.80222
21380373,698.39988,212,134,21,3/22/15,33.25713714
40025634,698.35995,195,134,8,3/17/15,87.29499375
39011607,698.18993,209,118,8,3/25/15,87.27374125
22153239,697.71989,220,150,15,3/23/15,46.51465933
21624012,697.49984,203,98,7,3/20/15,99.64283429
39552215,697.46989,184,87,9,3/14/15,77.49665444
21250518,697.44998,188,136,16,3/19/15,43.59062375
22566584,696.68995,198,86,11,3/21/15,63.33545
21155098,696.45979,190,98,9,3/12/15,77.38442111
23748477,696.42,229,109,6,3/12/15,116.07
22113479,696.18988,211,107,15,3/12/15,46.41265867
52863223,696.03996,208,149,27,3/25/15,25.77925778
39918630,695.87988,200,157,6,3/1/15,115.97998
21635770,693.90988,175,92,17,3/23/15,40.81822824
40140919,693.76992,180,104,22,3/24/15,31.53499636
21626569,693.62989,185,142,12,3/25/15,57.80249083
51964694,693.41992,187,138,19,3/24/15,36.49578526
35111425,693.11995,195,132,10,3/10/15,69.311995
20871319,692.99987,164,103,8,3/20/15,86.62498375
21153147,692.55991,180,144,11,3/25/15,62.95999182
22219193,692.51994,188,111,28,3/24/15,24.732855
22386925,692.42991,261,149,8,3/13/15,86.55373875
21279689,692.34996,192,85,16,3/23/15,43.2718725
21126562,692.20991,174,105,34,3/25/15,20.359115
21276151,692.05995,203,141,18,3/25/15,38.447775
28165414,691.96982,220,129,9,3/7/15,76.88553556
39733257,691.91998,274,190,63,3/24/15,10.98285683
38997213,691.87996,208,137,28,3/20/15,24.70999857
40046055,691.14989,168,128,13,3/23/15,53.16537615
21153723,691.11991,283,186,15,3/25/15,46.07466067
