CUSTOMER_SK,TOTAL_REVENUE,TOTAL_ITEMS,DISTINCT_ITEMS,TIMES_VISITED,MOST_RECENT_VISIT,AVG_SPENT_PER_VISIT
21632902,856.2998,312,171,18,3/21/15,47.57221111
21164109,856.21993,281,172,25,3/23/15,34.2487972
21616365,856.14984,179,122,8,3/17/15,107.01873
26309714,856.09993,234,173,15,3/20/15,57.07332867
29383899,854.57986,230,135,12,3/20/15,71.21498833
40052237,854.49994,341,174,17,3/24/15,50.26470235
52860490,854.38984,237,156,13,3/17/15,65.72229538
21439764,853.72986,224,124,14,3/24/15,60.98070429
22589321,853.51997,261,183,14,3/8/15,60.96571214
27735461,853.46989,222,106,26,3/24/15,32.825765
36764029,853.22988,305,157,24,3/2/15,35.551245
39632466,852.04983,285,160,27,3/23/15,31.55740111
21560361,850.85985,309,160,13,3/9/15,65.45075769
23832329,849.79984,227,152,6,3/20/15,141.6333067
21237351,849.43998,308,98,14,3/22/15,60.67428429
36326710,848.12986,288,147,52,3/24/15,16.31018962
51902051,847.81996,245,136,17,3/24/15,49.87176235
22211088,847.61989,245,148,21,3/21/15,40.3628519
40106065,847.25996,314,169,51,3/25/15,16.61294039
40156527,847.07994,244,152,29,3/24/15,29.2096531
39431450,846.47992,247,156,17,3/9/15,49.79293647
51082045,846.31986,265,170,9,3/9/15,94.03554
39816269,845.99988,224,166,20,3/20/15,42.299994
22208950,845.79987,262,151,11,3/7/15,76.89089727
22249622,845.77985,348,104,19,3/21/15,44.51472895
22220241,844.70985,416,57,13,3/19/15,64.97768077
36332883,844.00988,269,194,34,3/24/15,24.82382
34428961,843.43991,233,158,7,3/25/15,120.4914157
37380350,843.38995,325,104,25,3/25/15,33.735598
37057376,843.17993,239,139,15,3/10/15,56.21199533
21383050,843.13993,276,203,18,3/24/15,46.84110722
36350840,842.76981,193,109,10,3/25/15,84.276981
22249600,842.47986,230,118,4,3/20/15,210.619965
38863807,842.39959,207,72,14,3/9/15,60.17139929
20836591,842.25994,258,139,61,3/25/15,13.80754
22750442,841.83991,230,96,20,3/21/15,42.0919955
22825562,841.55976,258,104,5,3/14/15,168.311952
25483192,841.10992,260,167,21,3/25/15,40.05285333
20937127,840.00984,208,132,11,3/11/15,76.36453091
36839228,839.36992,264,190,11,3/23/15,76.30635636
39813133,838.9898,237,123,25,3/23/15,33.559592
22345998,838.92992,269,152,20,3/21/15,41.946496
22284290,838.7499,243,156,15,3/21/15,55.91666
21258150,837.91999,292,152,45,3/24/15,18.62044422
22203494,837.69994,267,171,51,3/25/15,16.42548902
22529988,837.68989,267,190,22,3/22/15,38.07681318
37385901,837.26993,241,180,17,3/16/15,49.25117235
23273198,837.03986,235,144,5,3/17/15,167.407972
21139461,836.69982,218,167,8,3/21/15,104.5874775
22622565,836.38993,271,175,20,3/23/15,41.8194965
23811677,835.5899,345,199,42,3/25/15,19.89499762
34933195,835.56994,292,149,30,3/25/15,27.85233133
40178519,835.05985,262,124,13,3/24/15,64.23537308
23739048,834.96995,231,91,15,3/21/15,55.66466333
22829063,834.70984,219,108,22,3/2/15,37.94135636
22520151,833.93981,235,126,18,3/21/15,46.32998944
39359287,832.62986,199,128,15,3/19/15,55.50865733
40174446,831.6299,258,144,29,3/24/15,28.6768931
21386069,831.2699,297,202,14,3/22/15,59.37642143
37359080,830.84991,239,150,32,3/25/15,25.96405969
21013666,829.62986,233,142,13,3/24/15,63.81768154
24034556,829.56986,197,94,29,3/23/15,28.60585724
22514353,828.85996,241,167,9,3/20/15,92.09555111
21703197,828.32983,195,119,19,3/24/15,43.59630684
23708360,828.09997,280,177,33,3/25/15,25.09393848
34935923,827.45999,333,175,47,3/24/15,17.6055317
39745762,826.9899,292,178,35,3/25/15,23.62828286
39360955,826.86999,221,163,36,3/25/15,22.96861083
21454620,826.68992,263,146,17,3/20/15,48.62881882
22210440,826.60985,249,115,33,3/25/15,25.04878333
22131012,824.99984,239,100,29,3/21/15,28.44827034
20718964,824.76992,247,174,13,3/14/15,63.44384
21429411,824.73998,285,182,13,3/24/15,63.44153692
53112038,823.96992,218,148,40,3/25/15,20.599248
22228402,823.96984,229,176,23,3/25/15,35.82477565
28067177,823.33997,318,210,15,3/10/15,54.88933133
36158145,823.1299,236,175,37,3/20/15,22.24675405
23251122,822.60988,191,121,18,3/21/15,45.70054889
40012578,821.46997,242,154,14,3/12/15,58.67642643
39022874,820.45,272,167,33,3/25/15,24.86212121
21250821,819.86991,329,222,38,3/23/15,21.57552395
37620110,818.32987,247,135,22,3/25/15,37.19681227
25950634,817.73993,304,148,46,3/25/15,17.776955
31753513,817.59993,287,148,19,3/24/15,43.03157526
40045989,816.45992,242,166,24,3/22/15,34.01916333
40183152,816.24987,239,128,23,3/25/15,35.48912478
20727309,816.18986,221,101,47,3/25/15,17.3657417
23454486,815.89983,214,121,12,3/22/15,67.9916525
22573816,814.29992,209,161,8,3/23/15,101.78749
22396069,813.95996,316,113,19,3/21/15,42.83999789
21476275,813.23988,215,146,10,3/25/15,81.323988
22607122,813.12994,252,142,29,3/24/15,28.03896345
23453676,812.64997,246,160,17,3/24/15,47.80293941
22387685,811.27987,233,155,16,3/22/15,50.70499188
52160560,810.36996,246,172,15,3/19/15,54.024664
39142798,810.23997,269,173,24,3/24/15,33.75999875
20697881,809.95995,222,171,4,2/7/15,202.4899875
40148231,809.87996,248,154,9,3/25/15,89.98666222
22253280,809.82988,291,160,13,3/25/15,62.29460615
25036732,809.82988,253,147,24,3/24/15,33.74291167
36757604,809.73994,254,144,21,3/22/15,38.55904476
39455557,809.5699,258,139,11,3/17/15,73.59726364
40098010,809.51989,324,159,9,3/17/15,89.94665444
20693732,809.22986,214,156,18,3/25/15,44.95721444
37633349,808.08992,213,141,57,3/25/15,14.17701614
20741785,807.76982,345,126,21,3/22/15,38.46522952
37121546,807.44988,219,155,33,3/22/15,24.46817818
20704191,807.27987,220,128,17,3/24/15,47.48705118
21633684,806.75993,249,132,15,3/21/15,53.78399533
22390330,806.12,325,170,19,3/24/15,42.42736842
20797994,805.79994,264,139,34,3/24/15,23.69999824
23696925,805.71987,212,97,21,3/21/15,38.36761286
39353981,805.53995,240,128,11,3/23/15,73.23090455
22115349,805.51996,248,149,13,3/21/15,61.96307385
22826140,805.51995,273,153,16,3/14/15,50.34499688
34422111,805.18984,190,116,15,3/25/15,53.67932267
40248194,804.78985,199,139,13,3/24/15,61.90691154
21611823,804.76985,243,134,4,3/2/15,201.1924625
21577357,804.56996,251,152,15,3/22/15,53.63799733
22210509,804.42992,229,145,17,3/22/15,47.31940706
36034506,803.19991,247,176,11,3/24/15,73.01817364
22210460,802.65988,235,147,12,3/21/15,66.88832333
22206048,802.35977,203,107,9,3/13/15,89.15108556
22211064,802.34987,343,153,19,3/20/15,42.22894053
39812421,802.18985,266,144,10,3/20/15,80.218985
21163601,802.16989,242,174,19,3/25/15,42.21946789
20880019,801.44988,224,120,11,3/14/15,72.85908
52348660,801.33983,213,119,6,3/20/15,133.5566383
21254340,801.01985,200,126,14,3/22/15,57.21570357
34482637,800.9999,262,159,34,3/25/15,23.55882059
22153278,800.39985,207,139,18,3/21/15,44.46665833
21471635,800.30993,248,161,11,3/13/15,72.75544818
37153843,800.28996,241,114,23,3/22/15,34.79521565
37716320,800.03988,267,212,48,3/25/15,16.6674975
21164018,799.11993,256,168,11,3/20/15,72.64726636
51077101,799.08993,214,141,14,3/25/15,57.07785214
51278235,798.94989,264,154,16,3/24/15,49.93436813
21174799,798.64991,213,103,13,3/21/15,61.43460846
23748511,798.48996,282,171,17,3/20/15,46.96999765
52620704,797.88976,205,124,15,3/23/15,53.19265067
36032071,797.83995,247,194,34,3/23/15,23.46588088
40249604,797.51991,222,149,8,3/14/15,99.68998875
23467512,796.1498,252,129,17,3/25/15,46.83234118
22211005,796.01993,304,131,16,3/21/15,49.75124563
27949936,795.60975,310,152,62,3/22/15,12.83241532
21257182,795.46992,232,153,11,3/21/15,72.31544727
21155974,795.36986,205,164,9,3/13/15,88.37442889
53581004,795.30983,198,138,15,3/25/15,53.02065533
22618961,795.1799,219,159,42,3/24/15,18.93285476
36156018,794.84995,269,187,34,2/23/15,23.37793971
21632552,794.22981,193,125,12,3/14/15,66.1858175
21622028,794.09996,266,164,13,3/25/15,61.08461231
22528485,793.21977,219,128,21,3/21/15,37.77237
21472593,793.17993,308,204,17,3/25/15,46.65764294
37052584,792.9198,182,118,20,3/23/15,39.64599
21326508,792.82984,198,148,15,2/27/15,52.85532267
37148385,792.76985,237,149,9,3/17/15,88.08553889
23608623,792.67983,217,119,18,3/2/15,44.03776833
35108797,792.45994,277,157,43,3/24/15,18.42930093
20690613,791.4799,219,137,14,3/22/15,56.53427857
41540875,791.46998,277,194,20,3/23/15,39.573499
39938619,790.95997,290,181,33,3/25/15,23.96848394
22249621,790.83989,309,194,15,3/22/15,52.72265933
36853101,790.80985,223,98,34,3/24/15,23.25911324
21625266,789.55982,176,101,6,3/25/15,131.5933033
52747664,789.40961,211,90,22,3/19/15,35.882255
53466817,788.99978,194,137,9,2/20/15,87.66664222
23269417,788.92994,368,200,23,3/22/15,34.30130174
39435038,788.38,245,160,37,3/24/15,21.30756757
50244084,787.87997,253,182,35,3/25/15,22.51085629
22442543,787.63984,224,102,12,3/22/15,65.63665333
22607144,787.18003,350,228,30,3/24/15,26.23933433
22345647,787.15985,296,165,33,3/25/15,23.85332879
23271692,787.07997,282,199,29,3/21/15,27.14068862
21153001,786.81981,233,116,13,3/22/15,60.52460077
39324954,786.50994,288,157,19,3/19/15,41.39526
22826101,785.85982,282,83,52,3/24/15,15.11268885
30034299,785.10986,225,107,18,3/25/15,43.61721444
25759968,784.9099,255,182,12,3/22/15,65.40915833
31817020,784.14992,230,169,7,3/7/15,112.0214171
21247024,784.13994,247,161,30,3/24/15,26.137998
37358156,783.97996,322,177,42,3/25/15,18.66618952
24411893,783.90991,225,142,17,2/24/15,46.11234765
21620482,783.69981,182,125,14,3/21/15,55.97855786
34310342,783.24994,312,178,4,2/18/15,195.812485
22981918,783.1999,235,121,8,3/16/15,97.8999875
22153270,783.00999,272,169,33,3/25/15,23.72757545
51656018,782.5899,188,106,18,3/23/15,43.47721667
33449877,782.11989,179,119,43,3/24/15,18.18883465
26118100,781.89,364,99,89,3/25/15,8.785280898
22340826,781.58976,229,128,23,3/19/15,33.98216348
22637726,781.12994,249,98,23,3/23/15,33.9621713
24872216,780.42995,215,118,37,3/22/15,21.09270135
21619790,780.16995,303,158,11,3/24/15,70.92454091
40039828,779.50989,236,138,25,3/21/15,31.1803956
29968751,779.34994,223,123,22,3/22/15,35.42499727
36844697,779.18982,219,135,12,3/8/15,64.932485
52088679,778.91997,241,164,24,3/25/15,32.45499875
25886042,778.49992,227,113,12,3/22/15,64.87499333
22520561,778.29985,229,169,10,3/23/15,77.829985
21133178,777.36989,236,126,24,3/24/15,32.39041208
21332315,777.32992,203,123,17,3/23/15,45.72528941
37445686,777.28982,203,95,31,3/2/15,25.07386516
39926639,776.95995,255,159,31,3/25/15,25.06322419
22249015,776.85992,243,156,8,3/20/15,97.10749
22319840,776.63994,252,108,20,3/17/15,38.831997
20840539,776.5899,209,159,21,3/20/15,36.98047143
42465023,776.25996,255,156,8,3/24/15,97.032495
33449941,775.25997,232,139,16,3/22/15,48.45374813
40127046,774.96988,200,152,11,3/20/15,70.45180727
40160504,774.59997,261,184,11,2/11/15,70.41817909
21274798,774.37994,231,130,9,3/23/15,86.04221556
21386535,774.18979,240,136,23,3/19/15,33.66042565
22210456,773.52988,265,85,23,3/23/15,33.63173391
41514487,773.36993,206,131,32,3/22/15,24.16781031
21688101,773.05992,207,107,24,3/21/15,32.21083
40234826,772.75988,257,126,13,3/24/15,59.44306769
22211090,772.13991,253,150,19,3/21/15,40.63894263
22432109,771.68,332,174,48,3/25/15,16.07666667
34335329,771.46983,206,150,22,3/21/15,35.06681045
34451641,771.40994,253,148,22,3/16/15,35.06408818
40043448,771.13996,231,201,21,3/24/15,36.72095048
20661327,770.74992,190,107,12,3/25/15,64.22916
39745007,770.62991,241,138,10,3/23/15,77.062991
21283202,770.31983,206,128,19,3/25/15,40.54314895
22448001,770.25976,253,100,23,3/22/15,33.48955478
22417067,769.99995,200,147,13,3/4/15,59.23076538
25776543,768.49987,215,141,16,3/21/15,48.03124188
21158585,768.29987,216,138,23,3/23/15,33.40434217
22211109,766.97985,217,72,11,3/14/15,69.72544091
26141727,766.89998,266,116,42,3/22/15,18.25952333
37474383,766.69989,264,188,32,3/22/15,23.95937156
34371532,766.63998,310,194,94,3/24/15,8.155744468
21624900,766.56984,201,115,34,3/22/15,22.54617176
40178058,766.37995,207,158,22,3/25/15,34.83545227
36760862,766.34989,271,160,14,3/20/15,54.73927786
38862007,765.91982,201,122,5,3/11/15,153.183964
40042611,765.5299,234,158,12,3/23/15,63.79415833
36184375,764.98989,191,130,17,3/16/15,44.99940529
23210960,764.95992,229,140,9,3/23/15,84.99554667
37356264,764.74995,275,181,31,3/24/15,24.66935323
37632885,764.72981,211,112,16,3/11/15,47.79561313
40138754,764.64995,244,148,21,3/25/15,36.41190238
20852808,764.3498,172,111,4,3/3/15,191.08745
21283931,763.98994,259,152,21,3/21/15,36.38047333
22462340,763.72996,275,122,25,3/25/15,30.5491984
21156904,763.58989,181,112,22,3/19/15,34.70863136
20673084,763.55986,187,136,14,3/21/15,54.53999
34443654,763.25996,234,167,9,3/13/15,84.80666222
37382782,763.25995,232,165,21,3/20/15,36.3457119
25793946,763.13991,195,127,18,3/21/15,42.39666167
23232618,763.03981,182,98,13,3/9/15,58.69537
51092780,761.94995,209,150,19,3/23/15,40.10262895
21156084,761.37991,224,131,11,3/23/15,69.21635545
42472803,760.96998,271,134,49,3/25/15,15.52999959
52202571,760.80995,240,162,12,3/17/15,63.40082917
23624126,760.61996,208,135,18,3/20/15,42.25666444
21617048,760.31994,300,156,42,3/17/15,18.10285571
22381996,760.06988,243,132,74,3/24/15,10.27121459
28671448,759.95988,194,53,44,3/19/15,17.27181545
22386530,759.73996,270,140,8,3/16/15,94.967495
36022111,759.58996,253,128,14,3/23/15,54.25642571
21413016,759.56989,225,148,12,3/14/15,63.29749083
23262184,758.71997,227,172,14,3/21/15,54.19428357
21152117,758.42983,245,111,14,3/25/15,54.17355929
38877224,757.46994,370,158,18,3/21/15,42.08166333
37134129,757.26992,264,121,16,3/22/15,47.32937
23808740,757.09992,153,106,13,3/19/15,58.23845538
36525394,756.97991,222,175,20,3/17/15,37.8489955
34435516,756.96992,257,157,9,3/13/15,84.10776889
20771330,756.33993,236,151,22,3/25/15,34.37908773
21051112,755.85991,223,103,15,3/22/15,50.39066067
22342209,755.17996,247,130,19,3/25/15,39.74631368
39752142,755.06995,216,162,19,3/22/15,39.74052368
21157876,755.02987,238,134,25,3/22/15,30.2011948
36788255,754.57993,213,159,10,3/24/15,75.457993
21236299,754.56983,217,113,7,3/23/15,107.79569
22300454,754.55983,227,96,15,3/17/15,50.30398867
36544024,753.92995,242,139,33,3/25/15,22.84636212
29980429,753.33989,194,141,31,3/24/15,24.30128677
22453359,752.61997,288,138,26,3/25/15,28.94692192
36835800,752.31992,250,173,13,3/3/15,57.87076308
37051908,752.19991,192,122,11,3/20/15,68.38181
22153373,752.13989,195,139,12,3/23/15,62.67832417
23748607,751.90987,231,131,23,3/25/15,32.69173348
23627705,751.77992,204,130,23,3/23/15,32.68608348
22163873,750.98988,189,146,16,3/25/15,46.9368675
41184195,750.64986,228,184,11,3/22/15,68.24089636
20913305,750.2399,228,133,14,3/22/15,53.58856429
23276868,749.56997,238,194,9,3/14/15,83.28555222
39353807,749.04995,206,156,22,3/24/15,34.047725
40183508,748.91997,255,133,19,3/20/15,39.41684053
39749947,748.84988,254,119,15,3/20/15,49.92332533
22305497,748.74994,206,104,21,3/21/15,35.65475905
28531666,748.40991,176,117,30,3/22/15,24.946997
21633376,747.96995,220,114,25,3/24/15,29.918798
22211092,747.76991,197,132,16,3/21/15,46.73561938
37158431,747.44989,211,140,14,3/20/15,53.38927786
35112537,747.31988,176,108,15,3/23/15,49.82132533
21722009,746.29989,205,148,6,2/21/15,124.383315
20856135,745.87984,190,94,16,3/21/15,46.61749
51283614,745.00999,233,138,11,3/23/15,67.72818091
21473007,745.00992,212,114,24,3/14/15,31.04208
25044690,744.85995,229,159,15,3/9/15,49.65733
39453693,744.29993,195,117,19,3/21/15,39.17368053
38972506,743.89991,252,146,33,3/25/15,22.54242152
20774847,743.59991,268,172,30,3/21/15,24.78666367
35112289,743.26991,192,116,17,3/25/15,43.72175941
39628946,742.82992,199,145,16,3/24/15,46.42687
22609241,742.42975,192,102,23,3/16/15,32.27955435
20881587,741.97991,249,108,22,3/24/15,33.72635955
28165397,741.82992,213,132,20,3/24/15,37.091496
22249581,741.37,288,155,9,3/20/15,82.37444444
22253971,741.23996,224,139,13,3/23/15,57.01845846
37122041,741.18988,233,149,19,3/23/15,39.00999368
39819640,741.12994,186,136,12,3/20/15,61.76082833
21592445,740.68991,229,131,26,3/24/15,28.48807346
31748609,739.79994,253,153,36,3/25/15,20.54999833
20869861,739.4599,234,127,26,3/25/15,28.44076538
23835927,738.82997,230,134,12,3/20/15,61.56916417
21157321,738.81993,228,120,22,3/25/15,33.58272409
40104947,738.37968,163,99,16,3/13/15,46.14873
21429945,738.25994,189,130,17,3/24/15,43.42705529
26315529,738.17986,209,110,23,3/14/15,32.09477652
22211052,738.1499,255,121,24,3/23/15,30.75624583
20784255,738.10988,188,132,10,3/14/15,73.810988
37052867,736.99985,179,96,16,3/22/15,46.06249063
25773698,736.7399,243,133,57,3/25/15,12.9252614
37164279,736.63994,281,116,21,3/24/15,35.07809238
51631202,736.39991,206,129,8,3/21/15,92.04998875
22153390,736.26999,251,160,13,3/20/15,56.63615308
20820966,735.71993,228,140,13,3/14/15,56.59384077
21432126,735.59,218,111,19,3/21/15,38.71526316
20852124,735.44993,266,165,13,3/21/15,56.57307154
20918258,735.35993,204,105,15,3/19/15,49.02399533
22300434,734.99987,247,163,18,3/22/15,40.83332611
52874504,734.96998,281,168,12,3/17/15,61.24749833
29927420,734.40991,183,139,10,3/11/15,73.440991
39563047,734.26994,205,172,15,3/19/15,48.95132933
31900386,734.04991,189,140,4,3/22/15,183.5124775
22211038,733.77988,227,147,4,3/25/15,183.44497
33221438,733.75994,199,133,13,3/4/15,56.44307231
20875505,733.60993,210,104,17,3/20/15,43.15352529
21566146,733.15986,176,129,23,3/25/15,31.87651565
39934820,733.01987,213,152,20,3/25/15,36.6509935
37709556,732.98997,205,135,32,3/24/15,22.90593656
39348149,732.50996,188,130,19,3/21/15,38.55315579
23860765,732.31993,219,77,45,3/24/15,16.27377622
23596626,732.30994,184,129,10,3/22/15,73.230994
23467169,731.61982,156,112,9,3/22/15,81.29109111
21159069,731.32991,214,139,17,3/25/15,43.01940647
22621481,731.15998,238,171,23,3/23/15,31.78956435
40028532,730.72988,212,142,6,3/14/15,121.7883133
39532963,730.68984,170,121,5,2/9/15,146.137968
23743547,730.52991,208,139,28,3/25/15,26.09035393
35078812,730.23995,241,164,11,3/13/15,66.38545
22203521,729.5999,185,111,9,3/12/15,81.06665556
20864629,729.56996,192,94,15,3/24/15,48.63799733
22153229,729.40992,204,152,16,3/19/15,45.58812
21602746,729.3899,197,139,6,3/22/15,121.5649833
22524174,729.37994,280,138,35,3/24/15,20.83942686
39824741,729.36982,157,108,13,3/21/15,56.10537077
21620233,728.70993,221,140,14,3/22/15,52.05070929
36790088,728.62996,209,145,9,3/23/15,80.95888444
53015828,728.59993,202,136,15,3/24/15,48.57332867
39921855,728.30993,290,191,48,3/25/15,15.17312354
37355522,727.42988,178,142,10,3/25/15,72.742988
21621967,726.76995,248,135,54,3/25/15,13.45870278
20886431,726.76991,183,108,9,3/21/15,80.75221222
38988084,726.68986,199,122,9,3/7/15,80.74331778
21618587,726.63989,209,157,12,3/21/15,60.55332417
36150595,726.29977,153,102,19,3/23/15,38.22630368
39326633,725.73991,193,142,14,3/21/15,51.838565
21934308,725.11999,219,130,20,3/14/15,36.2559995
22130661,724.77983,177,106,16,3/17/15,45.29873938
22210475,724.55993,253,134,34,3/25/15,21.31058618
21969045,724.5199,189,121,7,3/19/15,103.5028429
26255216,723.89985,185,110,7,3/20/15,103.4142643
29923559,723.26993,307,167,16,3/23/15,45.20437063
22352681,723.09982,190,101,16,3/25/15,45.19373875
20784511,722.62996,226,131,24,3/24/15,30.10958167
22437213,721.93996,283,168,13,3/17/15,55.53384308
21584602,721.32996,242,155,8,3/22/15,90.166245
39911772,721.04979,227,94,14,3/7/15,51.50355643
20851348,720.63997,255,137,12,3/20/15,60.05333083
23733254,720.15994,258,186,27,3/23/15,26.67259037
28883007,720.13997,276,163,37,3/23/15,19.46324243
21251176,720.03992,185,130,4,3/22/15,180.00998
23815378,719.07991,227,156,19,3/25/15,37.84631105
38976258,718.70985,186,118,15,3/25/15,47.91399
41532360,718.62994,187,128,7,3/24/15,102.66142
23731854,718.23986,195,98,18,3/23/15,39.90221444
22587018,718.19997,220,135,9,3/22/15,79.79999667
25355261,717.95994,214,139,20,3/24/15,35.897997
34441735,717.69996,255,148,30,3/24/15,23.923332
22995838,717.39974,235,70,6,3/6/15,119.5666233
22208061,717.13995,217,118,20,3/21/15,35.8569975
21606848,717.0599,184,110,6,3/24/15,119.5099833
21645228,717.04984,216,124,18,3/17/15,39.83610222
36334223,716.90994,193,133,16,3/25/15,44.80687125
34445358,716.33991,206,148,12,3/23/15,59.6949925
21154968,716.21991,291,135,30,3/24/15,23.873997
21158972,715.53988,196,136,15,3/14/15,47.70265867
41538570,715.12987,211,147,22,3/20/15,32.50590318
34342730,715.05997,187,122,22,3/23/15,32.50272591
22561103,715.04993,198,119,58,3/25/15,12.32844707
25776178,714.93988,248,129,25,3/24/15,28.5975952
25581329,714.86998,249,132,28,3/20/15,25.53107071
30038084,714.31989,248,168,31,3/21/15,23.0425771
33413046,714.30998,198,62,22,3/23/15,32.46863545
36171710,713.58994,189,119,21,3/14/15,33.98047333
20709011,713.42991,190,138,17,3/11/15,41.96646529
20737159,713.27993,322,160,45,3/23/15,15.85066511
40133888,713.21997,229,152,27,3/24/15,26.41555444
22339773,712.49996,214,102,7,3/13/15,101.7857086
21472923,712.00983,165,87,5,3/11/15,142.401966
37448190,711.71992,231,143,16,3/23/15,44.482495
21641585,710.87993,258,197,20,3/13/15,35.5439965
28180812,710.47999,297,133,20,3/24/15,35.5239995
22153163,709.94987,194,71,9,3/24/15,78.88331889
23734317,709.65995,223,124,11,3/22/15,64.51454091
36543819,709.54987,234,108,39,3/25/15,18.19358641
53284972,709.51999,253,149,16,3/22/15,44.34499938
21156646,708.80992,241,147,13,3/13/15,54.52384
21393895,708.7098,189,108,6,3/14/15,118.1183
20871494,708.42991,209,125,15,3/25/15,47.22866067
22117810,708.40992,214,161,7,3/20/15,101.2014171
20836977,708.34997,207,144,12,3/19/15,59.02916417
20771489,707.66989,209,115,6,2/23/15,117.9449817
22331490,707.6599,176,127,14,2/4/15,50.54713571
52063784,707.1699,260,68,25,3/25/15,28.286796
22919880,707.04996,229,140,15,3/17/15,47.136664
52641888,706.93999,184,105,14,3/21/15,50.49571357
21159895,706.65996,228,133,28,3/19/15,25.23785571
39460896,706.35994,204,137,7,3/22/15,100.9085629
50243264,705.81995,239,156,42,3/25/15,16.8052369
42482052,705.27982,247,84,12,3/24/15,58.77331833
21236385,704.45989,220,141,10,3/14/15,70.445989
22494734,704.15981,260,98,9,3/3/15,78.23997889
37637946,704.08992,239,96,14,3/24/15,50.29213714
23619312,703.95993,222,141,15,3/21/15,46.930662
20784430,702.9699,180,125,16,3/8/15,43.93561875
21728763,702.43999,169,97,17,3/21/15,41.31999941
21619622,702.31993,229,119,4,2/27/15,175.5799825
22259081,702.15995,246,170,23,3/13/15,30.52869348
23748410,702.08993,213,133,15,3/21/15,46.80599533
30179402,701.76993,187,131,10,3/21/15,70.176993
34428209,701.59999,215,109,88,3/25/15,7.972727159
34394653,701.06995,163,95,26,3/24/15,26.96422885
39909648,701.05993,223,145,5,3/14/15,140.211986
39010200,700.80993,211,138,9,3/12/15,77.86777
37388532,700.39996,253,162,14,3/21/15,50.02856857
21631897,700.34989,191,120,5,3/22/15,140.069978
20784474,699.85989,231,126,15,3/14/15,46.657326
23727443,699.80998,204,113,16,3/19/15,43.73812375
23721754,699.7799,189,129,28,3/19/15,24.99213929
21152779,699.57989,234,112,35,3/25/15,19.98799686
51831873,698.82988,211,106,58,3/25/15,12.04879103
39307788,698.7499,201,126,18,3/14/15,38.81943889
21380373,698.39988,217,138,21,3/22/15,33.25713714
39011607,698.18993,209,119,8,3/25/15,87.27374125
38887045,697.92987,295,107,73,3/25/15,9.56068315
22153239,697.71989,222,151,15,3/23/15,46.51465933
22295665,697.68996,240,127,18,3/25/15,38.76055333
23460543,697.48996,220,162,23,3/23/15,30.32565043
39552215,697.46989,186,89,9,3/14/15,77.49665444
39340390,697.45994,215,141,9,3/22/15,77.49554889
36520345,697.36999,203,153,13,3/20/15,53.64384538
37355772,696.69991,175,125,15,3/25/15,46.44666067
21703169,696.56984,202,144,18,3/19/15,38.69832444
37714703,696.53997,273,167,20,3/24/15,34.8269985
21155098,696.45979,197,105,9,3/12/15,77.38442111
28195648,696.38985,165,70,12,3/24/15,58.0324875
21568828,696.10988,228,115,17,3/23/15,40.94764
39918630,695.87988,202,158,6,3/1/15,115.97998
34431129,695.4799,208,130,12,3/24/15,57.95665833
39730756,695.00993,246,126,82,3/25/15,8.475730853
20665250,694.48992,251,156,21,3/10/15,33.07094857
21250518,694.45998,187,137,16,3/19/15,43.40374875
23748477,694.42,231,112,6,3/12/15,115.7366667
21635770,693.90988,175,92,17,3/23/15,40.81822824
29376886,693.67987,183,130,18,3/24/15,38.53777056
21626569,693.62989,186,143,12,3/25/15,57.80249083
51964694,693.41992,187,138,19,3/24/15,36.49578526
40175686,693.39989,218,131,19,3/24/15,36.49473105
35111425,693.11995,195,132,10,3/10/15,69.311995
20871319,692.99987,164,103,8,3/20/15,86.62498375
21970610,692.95984,216,75,7,3/3/15,98.99426286
22219193,692.51994,189,112,28,3/24/15,24.732855
22386925,692.42991,266,156,8,3/13/15,86.55373875
21153147,692.22991,183,146,11,3/25/15,62.92999182
21126562,692.20991,181,111,34,3/25/15,20.359115
21276151,692.05995,204,142,18,3/25/15,38.447775
28165414,691.96982,221,130,9,3/7/15,76.88553556
23025163,691.3999,238,136,19,3/24/15,36.38946842
40046055,691.14989,168,128,13,3/23/15,53.16537615
21594629,691.02986,213,107,7,3/25/15,98.71855143
21634397,690.73998,231,105,23,3/21/15,30.03217304
52618915,690.70993,208,118,12,3/25/15,57.55916083
22587552,690.68987,206,125,10,3/23/15,69.068987
40162542,689.5199,232,138,45,3/24/15,15.32266444
37725300,689.40997,201,145,13,3/17/15,53.03153615
23748583,689.18995,236,143,6,3/24/15,114.8649917
53225152,688.97986,171,115,16,3/24/15,43.06124125
40233091,688.91989,151,104,11,3/17/15,62.62908091
23223917,688.78993,175,111,16,3/13/15,43.04937063
34410644,688.6498,229,129,22,3/20/15,31.30226364
34843784,688.16993,224,146,6,3/5/15,114.6949883
20696562,687.40996,185,83,23,3/23/15,29.88738957
31716655,687.28001,236,102,37,3/21/15,18.57513541
21618271,687.21987,213,162,29,3/23/15,23.6972369
22211083,687.17995,207,115,14,3/16/15,49.08428214
23603899,686.92998,211,150,11,3/10/15,62.44818
21295708,686.62991,201,151,28,3/24/15,24.52249679
22113479,686.18989,212,109,15,3/12/15,45.74599267
35138063,686.12996,216,148,20,3/24/15,34.306498
42458337,686.01991,166,89,15,3/21/15,45.73466067
36871517,685.93995,183,139,11,3/14/15,62.35817727
21153266,685.75986,189,131,12,3/25/15,57.146655
